id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00182_c0	=	Cytosol_0	IOPOJEFP_02467	L-glutamate:NAD+ oxidoreductase (deaminating)_c0		8.69		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00023[c0] <=> (1)  cpd00004[c0] + (1)  cpd00013[c0] + (1)  cpd00024[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  L-Glutamate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  NH3_c0[c0] + (1)  2-Oxoglutarate_c0[c0] + (1)  H+_c0[c0]	rxn00182	GDH2	R00243	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|Taurine and hypotaurine metabolism|D-Glutamine and D-glutamate metabolism|Nitrogen metabolism	4-Aminobutyraye-Degradation|ALACAT2-PWY|ALANINE-DEG|AMINE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|GLUTAMATE-DEG1-PWY|GLUTAMATE-SYN|GLUTAMATE-SYN2-PWY|GLUTAMINE-SYN|IND-AMINO-ACID-SYN|Metabolic-Clusters|P162-PWY|PROPFERM-PWY
rxn01416_c0	=	Cytosol_0	(IOPOJEFP_00052 or IOPOJEFP_04465 or IOPOJEFP_02171)	thiosulfate:cyanide sulfurtranserase_c0				(1)  cpd00150[c0] + (1)  cpd00268[c0] <=> (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd01211[c0]	(1)  HCN_c0[c0] + (1)  H2S2O3_c0[c0] <=> (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Thiocyanate_c0[c0]	rxn01416	THSFST	R01931		
rxn01642_c0	>	Cytosol_0	IOPOJEFP_00094	4-imidazolone-5-propanoate amidohydrolase_c0	3.5.2.7	-4.65		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd02311[c0] => (1)  cpd00344[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  4-Imidazolone-5-propanoate_c0[c0] => (1)  N-Formimino-L-glutamate_c0[c0]	rxn01642	IZPN	R02288	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
rxn00132_c0	>	Cytosol_0	IOPOJEFP_02656	Adenosine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00018[c0] => (1)  cpd00009[c0] + (1)  cpd00182[c0]	(1)  H2O_c0[c0] + (1)  AMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Adenosine_c0[c0]	rxn00132	NTD7	R00183	Purine metabolism	Adenosine-Nucleotides-Degradation|Degradation|NUCLEO-DEG|Purine-Degradation|SALVADEHYPOX-PWY
rxn01045_c0	=	Cytosol_0	IOPOJEFP_02510	L-Valine:NAD+ oxidoreductase(deaminating)_c0		8.69		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00156[c0] <=> (1)  cpd00004[c0] + (1)  cpd00013[c0] + (1)  cpd00067[c0] + (1)  cpd00123[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  L-Valine_c0[c0] <=> (1)  NADH_c0[c0] + (1)  NH3_c0[c0] + (1)  H+_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn01045		R01434	Valine, leucine and isoleucine biosynthesis	
rxn08815_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)_c0		-397.03		(1)  cpd00001[c0] + (1)  cpd15323[c0] <=> (1)  cpd00067[c0] + (1)  cpd01080[c0] + (1)  cpd02090[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  ocdca_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0]	rxn08815	LPLIPAL1G180pp			
rxn01518_c0	=	Cytosol_0	IOPOJEFP_03022	ATP:deoxyuridine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00412[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00299[c0]	(1)  ATP_c0[c0] + (1)  Deoxyuridine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dUMP_c0[c0]	rxn01518	DURIK1	R02099	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-181|PYR-NUC-SYN|Pyrimidine-Nucleotide-Salvage
rxn12844_c0	=	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	Gly-Cys aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15603[c0] <=> (1)  cpd00033[c0] + (1)  cpd00084[c0]	(1)  H2O_c0[c0] + (1)  Gly-Cys_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Cysteine_c0[c0]	rxn12844				
rxn10216_c0	>	Cytosol_0	(IOPOJEFP_00551 or IOPOJEFP_00121)	isotetradecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11435[c0] + (1)  cpd15673[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15679[c0]	(1)  fa1coa_c0[c0] + (1)  1-isotetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisotetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10216				
rxn08798_c0	>	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15330[c0] => (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  1-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] => (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08798	LPLIPAL1A141pp			
rxn08306_c0	=	Cytosol_0	IOPOJEFP_01560	CDP-diacylglycerol synthetase (n-C12:0)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15521[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15417[c0]	(1)  CTP_c0[c0] + (1)  1,2-didodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-didodecanoylglycerol_c0[c0]	rxn08306	DASYN120			
rxn08821_c0	=	Cytosol_0	IOPOJEFP_04523	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:1)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15354[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15237[c0]	(1)  H2O_c0[c0] + (1)  2-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  hexadecenoate_c0[c0]	rxn08821	LPLIPAL2A161			
rxn00206_c0	>	Cytosol_0	IOPOJEFP_02753	superoxide:superoxide oxidoreductase_c0		-22.87		(2)  cpd00067[c0] + (2)  cpd00532[c0] => (1)  cpd00007[c0] + (1)  cpd00025[c0]	(2)  H+_c0[c0] + (2)  O2-_c0[c0] => (1)  O2_c0[c0] + (1)  H2O2_c0[c0]	rxn00206	SOD	R00275		Biosynthesis|DETOX1-PWY|Detoxification|Ethylene-Biosynthesis|HORMONE-SYN|Plant-Hormone-Biosynthesis
rxn00405_c0	>	Cytosol_0	IOPOJEFP_01787	L-arginine carboxy-lyase (agmatine-forming)_c0		-3.09		(1)  cpd00051[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00152[c0]	(1)  L-Arginine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Agmatine_c0[c0]	rxn00405	ARGDC	R00566	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGDEG-III-PWY|ARGDEG-PWY|ARGININE-DEG|Acid-Resistance|Amino-Acid-Degradation|Biosynthesis|Degradation|Detoxification|ORNARGDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|PWY0-1299|PWY0-823|Polyamine-Biosynthesis|Putrescine-Biosynthesis|Spermidine-Biosynthesis
rxn05307_c0	=	Cytosol_0	IOPOJEFP_00885	TRANS-RXNBWI-115637.ce.maizeexp.SER_c0	2.A.42|TC-2.A.42	0		(1)  cpd00054[e0] + (1)  cpd00067[e0] <=> (1)  cpd00054[c0] + (1)  cpd00067[c0]	(1)  L-Serine_e0[e0] + (1)  H+_e0[e0] <=> (1)  L-Serine_c0[c0] + (1)  H+_c0[c0]	rxn05307	AGP1_12			
rxn08546_c0	>	Cytosol_0	IOPOJEFP_04398	glycerol-3-phosphate acyltransferase (C12:0)_c0		-3.61		(1)  cpd00080[c0] + (1)  cpd11468[c0] => (1)  cpd11493[c0] + (1)  cpd15325[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-dodecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08546	G3PAT120			
rxn02916_c0	>	Cytosol_0	Unknown	R04175_c0		-14.94		(1)  cpd02074[c0] => (1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00922[c0]	(1)  2-Oxo-6-aminocaproate_c0[c0] => (1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  delta1-Piperideine-2-carboxylate_c0[c0]	rxn02916	AOXHEXCYCL	R04175	Tropane, piperidine and pyridine alkaloid biosynthesis	Amino-Acid-Degradation|Degradation|LYSINE-DEG
rxn01133_c0	>	Cytosol_0	(IOPOJEFP_03038 or IOPOJEFP_01872)	Acetyl-CoA:maltose O-acetyltransferase_c0		-3.61		(1)  cpd00022[c0] + (1)  cpd00179[c0] => (1)  cpd00010[c0] + (1)  cpd01441[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Maltose_c0[c0] => (1)  CoA_c0[c0] + (1)  Acetyl-maltose_c0[c0]	rxn01133	MALTAT	R01556		
rxn12639_c0	=	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	RXN0-6976.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11587[c0] <=> (1)  cpd00035[c0] + (1)  cpd00053[c0]	(1)  H2O_c0[c0] + (1)  Ala-Gln_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Glutamine_c0[c0]	rxn12639	MEAMP1(ala-gln)			
rxn03159_c0	=	Cytosol_0	IOPOJEFP_01568	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase_c0		-1.7		(1)  cpd02835[c0] + (1)  cpd02930[c0] <=> (1)  cpd00014[c0] + (1)  cpd03002[c0]	(1)  UDP-2,3-bis(3-hydroxytetradecanoyl) glucosamine_c0[c0] + (1)  Lipid X_c0[c0] <=> (1)  UDP_c0[c0] + (1)  Lipid A disaccharide_c0[c0]	rxn03159		R04606	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn00363_c0	>	Cytosol_0	IOPOJEFP_02656	Cytidine-5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00046[c0] => (1)  cpd00009[c0] + (1)  cpd00367[c0]	(1)  H2O_c0[c0] + (1)  CMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Cytidine_c0[c0]	rxn00363	NTD4	R00511	Pyrimidine metabolism	
rxn01281_c0	=	Cytosol_0	IOPOJEFP_02644	(R)-Glycerate:NADP+ oxidoreductase_c0		5.22		(1)  cpd00006[c0] + (1)  cpd00223[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00843[c0]	(1)  NADP_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Tartronate semialdehyde_c0[c0]	rxn01281		R01747	Glyoxylate and dicarboxylate metabolism	D-Galactarate-Degradation|D-Glucarate-Degradation|Degradation|GALACTARDEG-PWY|GLUCARDEG-PWY|GLUCARGALACTSUPER-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn01670_c0	>	Cytosol_0	IOPOJEFP_02656	Nicotinamide ribonucleotide phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00355[c0] => (1)  cpd00009[c0] + (1)  cpd02016[c0]	(1)  H2O_c0[c0] + (1)  Nicotinamide ribonucleotide_c0[c0] => (1)  Phosphate_c0[c0] + (1)  N-Ribosylnicotinamide_c0[c0]	rxn01670	NIRP	R02323	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-BIOSYNTHESIS-II|NAD-Metabolism|NAD-SYN
rxn12643_c0	>	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	RXN0-6979.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11583[c0] => (1)  cpd00035[c0] + (1)  cpd00107[c0]	(1)  H2O_c0[c0] + (1)  Ala-Leu_c0[c0] => (1)  L-Alanine_c0[c0] + (1)  L-Leucine_c0[c0]	rxn12643	MEAMP1(ala-leu)			
rxn11703_c0	>	Cytosol_0	(IOPOJEFP_01886 or IOPOJEFP_00848 or IOPOJEFP_04370 or IOPOJEFP_01473)	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase_c0		-23.3		(1)  cpd16335[c0] => (1)  cpd00020[c0] + (1)  cpd03451[c0]	(1)  2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate_c0[c0] => (1)  Pyruvate_c0[c0] + (1)  SHCHC_c0[c0]	rxn11703		R08166	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|DHNA-Biosynthesis|Demethylmenaquinone-Biosynthesis|Menaquinone-Biosynthesis|PHENYLPROPANOID-SYN|Phylloquinone-Biosynthesis|QUINONE-SYN|Quinone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn01300_c0	=	Cytosol_0	IOPOJEFP_03284	ATP:L-homoserine O-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00227[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00809[c0]	(1)  ATP_c0[c0] + (1)  L-Homoserine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  O-Phospho-L-homoserine_c0[c0]	rxn01300	HSK	R01771	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSER-THRESYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|METHIONINE-SYN|P4-PWY|PWY0-781|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn00601_c0	>	Cytosol_0	IOPOJEFP_00602	succinyl-CoA:L-arginine N2-succinyltransferase_c0		-5.29		(1)  cpd00051[c0] + (1)  cpd00078[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd02103[c0]	(1)  L-Arginine_c0[c0] + (1)  Succinyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  N2-Succinyl-L-arginine_c0[c0]	rxn00601	AST	R00832	Arginine and proline metabolism	ARGININE-DEG|AST-PWY|Amino-Acid-Degradation|Degradation
rxn05217_c0	=	Cytosol_0	(IOPOJEFP_04222 and Unknown)	TRANS-RXNBWI-115637.ce.maizeexp.L-ASPARTATE_c0		0		(1)  cpd00041[e0] + (1)  cpd00067[e0] <=> (1)  cpd00041[c0] + (1)  cpd00067[c0]	(1)  L-Aspartate_e0[e0] + (1)  H+_e0[e0] <=> (1)  L-Aspartate_c0[c0] + (1)  H+_c0[c0]	rxn05217	AGP3_2			
rxn03012_c0	>	Cytosol_0	Unknown	R04336_c0		-16.74		(1)  cpd02414[c0] => (1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd02465[c0]	(1)  L-2-Amino-6-oxopimelate_c0[c0] => (1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  tetrahydrodipicolinate_c0[c0]	rxn03012		R04336	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN
rxn03908_c0	=	Cytosol_0	IOPOJEFP_03682	ATP:4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol 2-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd08287[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd08288[c0]	(1)  ATP_c0[c0] + (1)  4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0]	rxn03908	CDPMEK	R05634	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00740_c0	>	Cytosol_0	IOPOJEFP_03882	O-Succinyl-L-homoserine succinate-lyase (deaminating; 2-oxobutanoate-forming)_c0		-9.65		(1)  cpd00001[c0] + (1)  cpd00822[c0] => (1)  cpd00013[c0] + (1)  cpd00036[c0] + (1)  cpd00067[c0] + (1)  cpd00094[c0]	(1)  H2O_c0[c0] + (1)  O-Succinyl-L-homoserine_c0[c0] => (1)  NH3_c0[c0] + (1)  Succinate_c0[c0] + (1)  H+_c0[c0] + (1)  2-Oxobutyrate_c0[c0]	rxn00740	SHSL4	R00999	Cysteine and methionine metabolism	
rxn01100_c0	=	Cytosol_0	IOPOJEFP_00898	ATP:3-phospho-D-glycerate 1-phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00169[c0] <=> (1)  cpd00008[c0] + (1)  cpd00203[c0]	(1)  ATP_c0[c0] + (1)  3-Phosphoglycerate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,3-Bisphospho-D-glycerate_c0[c0]	rxn01100	PGK	R01512	Glycolysis / Gluconeogenesis|Carbon fixation in photosynthetic organisms	ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P122-PWY|P124-PWY|P185-PWY|P441-PWY|P461-PWY|PHOTOALL-PWY|Photosynthesis|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUCSYN-PWY|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|Xylose-Degradation
rxn00838_c0	>	Cytosol_0	(IOPOJEFP_01213 or IOPOJEFP_03778)	IMP:L-aspartate ligase (GDP-forming)_c0		-2.59		(1)  cpd00038[c0] + (1)  cpd00041[c0] + (1)  cpd00114[c0] => (1)  cpd00009[c0] + (1)  cpd00031[c0] + (2)  cpd00067[c0] + (1)  cpd02375[c0]	(1)  GTP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  IMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  GDP_c0[c0] + (2)  H+_c0[c0] + (1)  Adenylosuccinate_c0[c0]	rxn00838	ADE12	R01135	Purine metabolism|Alanine, aspartate and glutamate metabolism	Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn00102_c0	=	Cytosol_0	IOPOJEFP_02347	carbonate hydro-lyase (carbon-dioxide-forming)_c0		0.84		(1)  cpd00067[c0] + (1)  cpd00242[c0] <=> (1)  cpd00001[c0] + (1)  cpd00011[c0]	(1)  H+_c0[c0] + (1)  H2CO3_c0[c0] <=> (1)  H2O_c0[c0] + (1)  CO2_c0[c0]	rxn00102	H2CO3D	R00132	Nitrogen metabolism	Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CO2-Fixation|CYANCAT-PWY|Carbohydrates-Biosynthesis|Degradation|Detoxification|Gluconeogenesis|NITROGEN-DEG|Noncarbon-Nutrients|PWYQT-4429
rxn00831_c0	>	Cytosol_0	IOPOJEFP_02656	Inosine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00114[c0] => (1)  cpd00009[c0] + (1)  cpd00246[c0]	(1)  H2O_c0[c0] + (1)  IMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Inosine_c0[c0]	rxn00831	NTD11	R01126	Purine metabolism	AROMATIC-COMPOUNDS-DEGRADATION|Adenosine-Nucleotides-Degradation|Degradation|NUCLEO-DEG|P165-PWY|Purine-Degradation|Urate-Degradation
rxn08978_c0	>	Cytosol_0	(Unknown and IOPOJEFP_00983 and Unknown and Unknown and Unknown and Unknown)	NADPH Quinone Reductase (Menaquinone-8)_c0		147.01		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd15500[c0] => (1)  cpd00006[c0] + (1)  cpd15499[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  NADP_c0[c0] + (1)  Menaquinol 8_c0[c0]	rxn08978	NADPHQR3			
rxn12634_c0	=	Cytosol_0	(IOPOJEFP_01554 or IOPOJEFP_00844)	methionyl aminopeptidase_c0		-195.17		(1)  cpd00001[c0] + (1)  cpd11592[c0] <=> (1)  cpd00023[c0] + (1)  cpd00033[c0]	(1)  H2O_c0[c0] + (1)  gly-glu-L_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Glycine_c0[c0]	rxn12634	AMPEP10			
rxn00883_c0	>	Cytosol_0	IOPOJEFP_02142	1D-myo-Inositol 3-phosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd02484[c0] => (1)  cpd00009[c0] + (1)  cpd00121[c0]	(1)  H2O_c0[c0] + (1)  Inositol 3-phosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Inositol_c0[c0]	rxn00883	INM1	R01187	Streptomycin biosynthesis|Inositol phosphate metabolism	Biosynthesis|Cyclitols-Biosynthesis|Myo-Inositol-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUGAR-DERIVS
rxn01255_c0	>	Cytosol_0	IOPOJEFP_02948	5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)_c0		-3.89		(1)  cpd00932[c0] => (1)  cpd00009[c0] + (1)  cpd00216[c0]	(1)  5-O--1-Carboxyvinyl-3-phosphoshikimate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Chorismate_c0[c0]	rxn01255	ARO2	R01714	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn10014_c0	<	Cytosol_0	IOPOJEFP_01812	acyl-CoA dehydrogenase (tetradecanoyl-CoA)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd01695[c0] <= (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03127[c0]	(1)  NAD_c0[c0] + (1)  Myristoyl-CoA_c0[c0] <= (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  (2E) -Tetradecenoyl-CoA_c0[c0]	rxn10014	ACOAD6			
rxn00776_c0	>	Cytosol_0	((IOPOJEFP_01168 and IOPOJEFP_02938) or ((IOPOJEFP_03688 or IOPOJEFP_03458) and (IOPOJEFP_02657 or IOPOJEFP_03987) and IOPOJEFP_03452 and IOPOJEFP_02503 and (IOPOJEFP_03644 or IOPOJEFP_04231 or IOPOJEFP_02989) and IOPOJEFP_02807))	uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)_c0		-11.95		(1)  cpd00092[c0] + (1)  cpd00101[c0] => (1)  cpd00001[c0] + (1)  cpd00859[c0]	(1)  Uracil_c0[c0] + (1)  ribose-5-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  Pseudouridine 5'-phosphate_c0[c0]	rxn00776		R01055	Pyrimidine metabolism	Degradation|NUCLEO-DEG|Purine-Degradation
rxn05251_c0	>	Cytosol_0	(IOPOJEFP_03526 or IOPOJEFP_02454)	FACOAL170(anteiso)_c0		-2.486		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11433[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11434[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa12_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa12coa_c0[c0]	rxn05251				
rxn00214_c0	=	Cytosol_0	(IOPOJEFP_01589 or IOPOJEFP_04478)	UDP-glucose 4-epimerase_c0		0		(1)  cpd00026[c0] <=> (1)  cpd00043[c0]	(1)  UDP-glucose_c0[c0] <=> (1)  UDP-galactose_c0[c0]	rxn00214	GAL10	R00291	Galactose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|Interconversion|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides
rxn10114_c0	>	Cytosol_0	(Unknown and Unknown and Unknown and Unknown and Unknown and Unknown and IOPOJEFP_00953)	formate dehydrogenase (quinone-8: 2 protons)_c0		-20.53		(1)  cpd00047[c0] + (3)  cpd00067[c0] + (1)  cpd15560[c0] => (1)  cpd00011[c0] + (2)  cpd00067[e0] + (1)  cpd15561[c0]	(1)  Formate_c0[c0] + (3)  H+_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  CO2_c0[c0] + (2)  H+_e0[e0] + (1)  Ubiquinol-8_c0[c0]	rxn10114	FDH2			
