id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn01333_c0	=	Cytosol_0	(kb|g.220339.CDS.217 or kb|g.220339.CDS.782)	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate_c0		-1.75		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00072[c0] + (1)  cpd00236[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  D-fructose-6-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	rxn01333		R01827	Pentose phosphate pathway	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|Sugars-And-Polysaccharides|Xylose-Degradation
rxn01626_c0	>	Cytosol_0	(kb|g.220339.CDS.3448 or kb|g.220339.CDS.3449)	5,6-Dihydrouracil amidohydrolase_c0		-7.08		(1)  cpd00001[c0] + (1)  cpd00337[c0] => (1)  cpd00067[c0] + (1)  cpd01720[c0]	(1)  H2O_c0[c0] + (1)  Hydrouracil_c0[c0] => (1)  H+_c0[c0] + (1)  3-Ureidopropanoate_c0[c0]	rxn01626	DHPM1	R02269	Pyrimidine metabolism|beta-Alanine metabolism|Pantothenate and CoA biosynthesis	Amino-Acid-Biosynthesis|Beta-Alanine-Biosynthesis|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|NUCLEO-DEG|Pyrimidine-Degradation|Uracil-Degradation
rxn08806_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)_c0		-328.6		(1)  cpd00001[c0] + (1)  cpd15316[c0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0] + (1)  cpd00908[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine hexadecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0]	rxn08806	LPLIPAL1E160pp			
rxn00849_c0	=	Cytosol_0	kb|g.220339.CDS.3815	D-Alanine:2-oxoglutarate aminotransferase_c0		0		(1)  cpd00024[c0] + (1)  cpd00117[c0] <=> (1)  cpd00020[c0] + (1)  cpd00186[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  D-Alanine_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  D-Glutamate_c0[c0]	rxn00849	ALATA_D	R01148	D-Alanine metabolism	
rxn02161_c0	=	Cytosol_0	kb|g.220339.CDS.1067	ATP:L-rhamnulose 1-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00642[c0] <=> (1)  cpd00008[c0] + (1)  cpd00831[c0]	(1)  ATP_c0[c0] + (1)  L-Rhamnulose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  L-Rhamnulose 1-phosphate_c0[c0]	rxn02161	RMK	R03014	Fructose and mannose metabolism	Carbohydrates-Degradation|Degradation|FUC-RHAMCAT-PWY|L-rhamnose-Degradation|RHAMCAT-PWY|Sugars-And-Polysaccharides
rxn08291_c0	=	Cytosol_0	kb|g.220339.CDS.149	D-Amino acid dehydrogenase_c0		-0.63		(1)  cpd00001[c0] + (1)  cpd00015[c0] + (1)  cpd00117[c0] <=> (1)  cpd00013[c0] + (1)  cpd00020[c0] + (1)  cpd00982[c0]	(1)  H2O_c0[c0] + (1)  FAD_c0[c0] + (1)  D-Alanine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  FADH2_c0[c0]	rxn08291	DAAD			
rxn06865_c0	<	Cytosol_0	kb|g.220339.CDS.869	Endotoxin Synthesis (lauroyl transferase)_c0		3.61		(1)  cpd03736[c0] + (1)  cpd11493[c0] <= (1)  cpd03586[c0] + (1)  cpd11468[c0]	(1)  Lauroyl-KDO2-lipid IV(A) _c0[c0] + (1)  ACP_c0[c0] <= (1)  kdo2-lipid iva_c0[c0] + (1)  Dodecanoyl-ACP_c0[c0]	rxn06865		R05146	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-LIPASYN-PWY|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis
rxn00303_c0	=	Cytosol_0	kb|g.220339.CDS.1531	ATP:GTP 3'-pyrophosphotransferase_c0		-23.56		(1)  cpd00002[c0] + (1)  cpd00038[c0] <=> (1)  cpd00018[c0] + (1)  cpd02740[c0]	(1)  ATP_c0[c0] + (1)  GTP_c0[c0] <=> (1)  AMP_c0[c0] + (1)  Guanosine 5'-triphosphate,3'-diphosphate_c0[c0]	rxn00303	GTPDPK	R00429	Purine metabolism	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn01434_c0	=	Cytosol_0	kb|g.220339.CDS.3713	L-Citrulline:L-aspartate ligase (AMP-forming)_c0		-19.18		(1)  cpd00002[c0] + (1)  cpd00041[c0] + (1)  cpd00274[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd02152[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  Citrulline_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Argininosuccinate_c0[c0]	rxn01434		R01954	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Metabolic-Regulators|NITROGEN-DEG|Nitric-Oxide-Biosynthesis|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn00122_c0	>	Cytosol_0	((kb|g.220339.CDS.1351 or kb|g.220339.CDS.1352) and (kb|g.220339.CDS.1351 or kb|g.220339.CDS.1352))	ATP:FMN adenylyltransferase_c0	2.7.7.2	1.07		(1)  cpd00002[c0] + (1)  cpd00050[c0] => (1)  cpd00012[c0] + (1)  cpd00015[c0]	(1)  ATP_c0[c0] + (1)  FMN_c0[c0] => (1)  PPi_c0[c0] + (1)  FAD_c0[c0]	rxn00122	FAD1	R00161	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|PWY66-366|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn01116_c0	=	Cytosol_0	kb|g.220339.CDS.3222	D-Ribulose-5-phosphate 3-epimerase_c0		0		(1)  cpd00171[c0] <=> (1)  cpd00198[c0]	(1)  D-Ribulose5-phosphate_c0[c0] <=> (1)  D-Xylulose5-phosphate_c0[c0]	rxn01116	RPE	R01529	Pentose phosphate pathway|Pentose and glucuronate interconversions|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|D-Arabinose-Degradation|DARABCAT-PWY|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P122-PWY|P124-PWY|P185-PWY|P21-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|RIBITOLUTIL-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|Xylose-Degradation
rxn00470_c0	>	Cytosol_0	kb|g.220339.CDS.2918	L-Ornithine carboxy-lyase_c0		-3.09		(1)  cpd00064[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00118[c0]	(1)  Ornithine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Putrescine_c0[c0]	rxn00470	or NDC	R00670	Arginine and proline metabolism|Glutathione metabolism	AMINE-DEG|ARG+POLYAMINE-SYN|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn03908_c0	=	Cytosol_0	kb|g.220339.CDS.3050	ATP: 4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd08287[c0] <=> (1)  cpd00008[c0] + (1)  cpd08288[c0]	(1)  ATP_c0[c0] + (1)  4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0]	rxn03908	CDPMEK	R05634	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn05436_c0	>	Cytosol_0	(kb|g.220339.CDS.3402 or kb|g.220339.CDS.2309)	10-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11510[c0] => (1)  cpd00003[c0] + (1)  cpd11511[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  10-methyl-trans-dodec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0]	rxn05436				
rxn08551_c0	>	Cytosol_0	(kb|g.220339.CDS.666 and kb|g.220339.CDS.2721)	glycerol-3-phosphate acyltransferase (C18:0)_c0		-3.61		(1)  cpd00080[c0] + (1)  cpd15268[c0] => (1)  cpd11493[c0] + (1)  cpd15329[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Octadecanoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-octadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08551	G3PAT180			
rxn08308_c0	=	Cytosol_0	(kb|g.220339.CDS.2471 or kb|g.220339.CDS.2472)	CDP-diacylglycerol synthetase (n-C14:1)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15523[c0] <=> (1)  cpd00012[c0] + (1)  cpd15422[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0]	rxn08308	DASYN141			
rxn00409_c0	=	Cytosol_0	kb|g.220339.CDS.4077	ATP:nucleoside-diphosphate phosphatransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00096[c0] <=> (1)  cpd00008[c0] + (1)  cpd00052[c0]	(1)  ATP_c0[c0] + (1)  CDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  CTP_c0[c0]	rxn00409	NDPK3	R00570	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PWY0-163|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimidine-Nucleotide-Salvage
rxn08841_c0	=	Cytosol_0	(kb|g.220339.CDS.910 or kb|g.220339.CDS.38)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)_c0		-328.6		(1)  cpd00001[c0] + (1)  cpd15339[c0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0] + (1)  cpd00908[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0]	rxn08841	LPLIPAL2E160			
rxn01986_c0	=	Cytosol_0	kb|g.220339.CDS.1826	2-Deoxy-D-ribose 1-phosphate 1,5-phosphomutase_c0		0		(1)  cpd00509[c0] <=> (1)  cpd00510[c0]	(1)  deoxyribose-1-phosphate_c0[c0] <=> (1)  deoxyribose-5-phosphate_c0[c0]	rxn01986	PPM2	R02749	Pentose phosphate pathway	
rxn07434_c0	>	Cytosol_0	(kb|g.220339.CDS.1649 and kb|g.220339.CDS.1649)	rxn07434_c0		-6.87		(1)  cpd00056[c0] + (1)  cpd00067[c0] + (1)  cpd00508[c0] => (1)  cpd00011[c0] + (1)  cpd14702[c0]	(1)  TPP_c0[c0] + (1)  H+_c0[c0] + (1)  3MOP_c0[c0] => (1)  CO2_c0[c0] + (1)  2-Methyl-1-hydroxybutyl-TPP_c0[c0]	rxn07434		R07603	Valine, leucine and isoleucine degradation	
rxn02213_c0	>	Cytosol_0	kb|g.220339.CDS.2016	3-Dehydroquinate hydro-lyase_c0		-8.48		(1)  cpd00699[c0] => (1)  cpd00001[c0] + (1)  cpd01716[c0]	(1)  5-Dehydroquinate_c0[c0] => (1)  H2O_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]	rxn02213	ARO1_2	R03084	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|AROMATIC-COMPOUNDS-DEGRADATION|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis|Degradation|QUINATEDEG-PWY|Quinate-Degradation
rxn08669_c0	>	Cytosol_0	kb|g.220339.CDS.1113	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)_c0		-14.34		(1)  cpd00001[c0] + (1)  cpd02090[c0] => (1)  cpd00080[c0] + (1)  cpd00100[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] => (1)  Glycerol-3-phosphate_c0[c0] + (1)  Glycerol_c0[c0]	rxn08669	GPDDA4			
rxn02200_c0	=	Cytosol_0	kb|g.220339.CDS.2156	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-_c0		-18.92		(1)  cpd00443[c0] + (1)  cpd00954[c0] <=> (1)  cpd00001[c0] + (1)  cpd00683[c0]	(1)  ABEE_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Dihydropteroate_c0[c0]	rxn02200	DHPS	R03066	Folate biosynthesis	
rxn05397_c0	=	Cytosol_0	(kb|g.220339.CDS.1964 or kb|g.220339.CDS.4083 or kb|g.220339.CDS.1658 or kb|g.220339.CDS.3983 or kb|g.220339.CDS.2652 or kb|g.220339.CDS.565 or kb|g.220339.CDS.364 or kb|g.220339.CDS.294)	11-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11533[c0] <=> (1)  cpd00006[c0] + (1)  cpd11534[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  11-methyl-3-oxo-dodecanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  11-methyl-3-hydroxy-dodecanoyl-ACP_c0[c0]	rxn05397				
rxn00616_c0	=	Cytosol_0	kb|g.220339.CDS.402	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase_c0		-5.56		(1)  cpd00015[c0] + (1)  cpd00080[c0] <=> (1)  cpd00095[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  FADH2_c0[c0]	rxn00616	G3PD	R00848	Glycerophospholipid metabolism	
rxn04308_c0	>	Cytosol_0	kb|g.220339.CDS.2473	di-trans,poly-cis-Decaprenyl-diphosphate:isopentenyl-diphosphate_c0		-180.24		(7)  cpd00113[c0] + (1)  cpd08211[c0] => (7)  cpd00012[c0] + (1)  cpd02229[c0]	(7)  Isopentenyldiphosphate_c0[c0] + (1)  trans,trans,cis-Geranylgeranyl diphosphate_c0[c0] => (7)  PPi_c0[c0] + (1)  Bactoprenyl diphosphate_c0[c0]	rxn04308	IPDPUPT	R06447	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|POLYISOPRENSYN-PWY|Polyprenyl-Biosynthesis
rxn03062_c0	=	Cytosol_0	kb|g.220339.CDS.1573	3-Isopropylmalate:NAD+ oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd02693[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd02605[c0]	(1)  NAD_c0[c0] + (1)  3-Isopropylmalate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  2-isopropyl-3-oxosuccinate_c0[c0]	rxn03062	IPMD	R04426	Valine, leucine and isoleucine biosynthesis	Amino-Acid-Biosynthesis|BRANCHED-CHAIN-AA-SYN-PWY|Biosynthesis|Energy-Metabolism|IND-AMINO-ACID-SYN|LEUCINE-SYN|LEUSYN-PWY
rxn01973_c0	=	Cytosol_0	kb|g.220339.CDS.1127	N-Succinyl-LL-2,6-diaminoheptanedioate amidohydrolase_c0	3.5.1.18	-0.46		(1)  cpd00001[c0] + (1)  cpd02698[c0] <=> (1)  cpd00036[c0] + (1)  cpd00504[c0]	(1)  H2O_c0[c0] + (1)  N-Succinyl-L-2,6-diaminopimelate_c0[c0] <=> (1)  Succinate_c0[c0] + (1)  LL-2,6-Diaminopimelate_c0[c0]	rxn01973	SDPDS	R02734	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn01171_c0	=	Cytosol_0	(kb|g.220339.CDS.2433 or kb|g.220339.CDS.3509)	alpha-D-Glucose 1-epimerase_c0		0		(1)  cpd00027[c0] <=> (1)  cpd00190[c0]	(1)  D-Glucose_c0[c0] <=> (1)  beta-D-Glucose_c0[c0]	rxn01171		R01602	Glycolysis / Gluconeogenesis	Biosynthesis|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|NPGLUCAT-PWY|POLYSACCHARIDES-DEG|PWY0-1182|PWY0-1466|PWY66-373|Polymer-Degradation|Polysaccharides-Biosynthesis|SUCROSE-DEG|Starch-Degradation|Sugars-And-Polysaccharides|Trehalose-Degradation
rxn00506_c0	>	Cytosol_0	(kb|g.220339.CDS.1238 or kb|g.220339.CDS.1237 or kb|g.220339.CDS.2006 or kb|g.220339.CDS.3749 or kb|g.220339.CDS.3653 or kb|g.220339.CDS.3017 or kb|g.220339.CDS.159 or kb|g.220339.CDS.1677 or kb|g.220339.CDS.147)	Acetaldehyde:NAD+ oxidoreductase_c0		-11.99		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00071[c0] => (1)  cpd00004[c0] + (1)  cpd00029[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Acetaldehyde_c0[c0] => (1)  NADH_c0[c0] + (1)  Acetate_c0[c0] + (2)  H+_c0[c0]	rxn00506	ALD2	R00710	Glycolysis / Gluconeogenesis|Pyruvate metabolism	Alcohol-Degradation|Degradation|Ethanol-Degradation|PWY66-161|PWY66-162|PWY66-21
rxn01388_c0	=	Cytosol_0	(Unknown and kb|g.220339.CDS.1878)	isocitrate hydro-lyase_c0		0.05		(1)  cpd00260[c0] <=> (1)  cpd00001[c0] + (1)  cpd00331[c0]	(1)  Isocitrate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  cis-Aconitate_c0[c0]	rxn01388	ACONTb	R01900	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism|Carbon fixation pathways in prokaryotes	
rxn05421_c0	>	Cytosol_0	(kb|g.220339.CDS.2720 and kb|g.220339.CDS.1310)	8-methyl-nonanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd00067[c0] + (1)  cpd11492[c0] + (1)  cpd11557[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11558[c0]	(1)  H+_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  8-methyl-nonanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  10-methyl-3-oxo-undecanoyl-ACP_c0[c0]	rxn05421				
rxn10214_c0	>	Cytosol_0	kb|g.220339.CDS.2032	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11432[c0] + (1)  cpd15671[c0] => (1)  cpd00010[c0] + (1)  cpd15677[c0]	(1)  fa11coa_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10214				
rxn01791_c0	>	Cytosol_0	kb|g.220339.CDS.966	(R)-Pantoate:beta-alanine ligase (AMP-forming)_c0	6.3.2.1	-26.84		(1)  cpd00002[c0] + (1)  cpd00085[c0] + (1)  cpd00408[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00644[c0]	(1)  ATP_c0[c0] + (1)  beta-Alanine_c0[c0] + (1)  Pantoate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  PAN_c0[c0]	rxn01791	PANTS	R02473	beta-Alanine metabolism|Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn00222_c0	>	Cytosol_0	kb|g.220339.CDS.3761	1,4-beta-D-Glucan glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00158[c0] => (2)  cpd00027[c0]	(1)  H2O_c0[c0] + (1)  CELB_c0[c0] => (2)  D-Glucose_c0[c0]	rxn00222		R00306	Starch and sucrose metabolism	
rxn03245_c0	=	Cytosol_0	(kb|g.220339.CDS.2525 or kb|g.220339.CDS.2600 or kb|g.220339.CDS.2493 or kb|g.220339.CDS.3541 or kb|g.220339.CDS.2922 or kb|g.220339.CDS.2492)	(S)-Hydroxydecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03118[c0] <=> (1)  cpd00001[c0] + (1)  cpd03129[c0]	(1)  (S) -Hydroxydecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Decenoyl-CoA_c0[c0]	rxn03245	ECOAH4	R04744	Fatty acid elongation|Fatty acid degradation	
rxn00020_c0	>	Cytosol_0	kb|g.220339.CDS.3761	beta-D-Glucoside glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00158[c0] => (2)  cpd00190[c0]	(1)  H2O_c0[c0] + (1)  CELB_c0[c0] => (2)  beta-D-Glucose_c0[c0]	rxn00020		R00026	Starch and sucrose metabolism	
rxn03446_c0	>	Cytosol_0	kb|g.220339.CDS.338	O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water)_c0		7.21		(1)  cpd00001[c0] + (1)  cpd03607[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd03608[c0]	(1)  H2O_c0[c0] + (1)  4-(Phosphonooxy) -threonine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  4-Hydroxy-L-threonine_c0[c0]	rxn03446	4HTHRS	R05086	Vitamin B6 metabolism	
rxn01519_c0	>	Cytosol_0	kb|g.220339.CDS.225	dUTP nucleotidohydrolase_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00358[c0] => (1)  cpd00012[c0] + (1)  cpd00299[c0]	(1)  H2O_c0[c0] + (1)  dUTP_c0[c0] => (1)  PPi_c0[c0] + (1)  dUMP_c0[c0]	rxn01519	DUT1	R02100	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn00029_c0	>	Cytosol_0	kb|g.220339.CDS.3224	5-Aminolevulinate hydro-lyase(adding 5-aminolevulinate and_c0	4.2.1.24	-15.3		(2)  cpd00338[c0] => (2)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00689[c0]	(2)  5-Aminolevulinate_c0[c0] => (2)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Porphobilinogen_c0[c0]	rxn00029	HEM2	R00036	Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
rxn00242_c0	>	Cytosol_0	kb|g.220339.CDS.1531	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase_c0		-3.74		(1)  cpd00001[c0] + (1)  cpd00905[c0] => (1)  cpd00012[c0] + (1)  cpd00031[c0]	(1)  H2O_c0[c0] + (1)  Guanosine 3',5'-bis(diphosphate) _c0[c0] => (1)  PPi_c0[c0] + (1)  GDP_c0[c0]	rxn00242	G35DP	R00336	Purine metabolism	Biosynthesis|Metabolic-Regulators|PPGPPMET-PWY
rxn01143_c0	=	Cytosol_0	kb|g.220339.CDS.1819	ATP:thymidine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00184[c0] <=> (1)  cpd00008[c0] + (1)  cpd00298[c0]	(1)  ATP_c0[c0] + (1)  Thymidine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dTMP_c0[c0]	rxn01143	TMDK1	R01567	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-181|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Nucleotide-Salvage
rxn01975_c0	=	Cytosol_0	(kb|g.220339.CDS.3502 or kb|g.220339.CDS.3503)	beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase_c0		-2		(1)  cpd00006[c0] + (1)  cpd00863[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00911[c0]	(1)  NADP_c0[c0] + (1)  beta-D-Glucose 6-phosphate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  6-phospho-D-glucono-1-5-lactone_c0[c0]	rxn01975	G6PBDH	R02736	Pentose phosphate pathway|Glutathione metabolism	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Oxidation|GLYCOLYSIS-E-D|OXIDATIVEPENT-PWY|P122-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|RUMP-PWY|Sugars-And-Polysaccharides|Xylose-Degradation
rxn10338_c0	=	Cytosol_0	kb|g.220339.CDS.1225	anteisoheptadecanoyl-cardiolipin synthase_c0		0		(2)  cpd15723[c0] <=> (1)  cpd00100[c0] + (1)  cpd15795[c0]	(2)  Dianteisoheptadecanoylphosphatidylglycerol_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Anteisoheptadecanoylcardiolipin (B. subtilis) _c0[c0]	rxn10338				
